"id_car";"manufacturer";"model";"categorie";"nbDoors"
19225;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19226;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19227;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19228;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19229;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19230;"Dodge";"Challenger";"Hardtop 2-doors";""
19231;"Dodge";"Challenger";"Hardtop 2-doors";""
19232;"Dodge";"Challenger";"Hardtop 2-doors";""
19233;"Dodge";"Challenger";"Hardtop 2-doors";""
19234;"Dodge";"Challenger";"Hardtop 2-doors";""
19235;"Dodge";"Challenger";"Hardtop 2-doors";""
19236;"Dodge";"Challenger";"Hardtop 2-doors";""
19237;"Dodge";"Challenger";"Hardtop 2-doors";""
19238;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19239;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19240;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19241;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19242;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19243;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19244;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19245;"Dodge";"Challenger";"Rallye Hardtop 2-doors";""
19246;"Dodge";"Challenger";"Cabriolet";""
19247;"Dodge";"Challenger";"Cabriolet";""
19248;"Dodge";"Challenger";"Cabriolet";""
19249;"Dodge";"Challenger";"Cabriolet";""
19250;"Dodge";"Challenger";"Cabriolet";""
19251;"Dodge";"Challenger";"Cabriolet";""
19252;"Dodge";"Challenger";"Cabriolet";""
19253;"Dodge";"Challenger";"Cabriolet";""
19254;"Dodge";"Challenger";"Cabriolet";""
19255;"Dodge";"Challenger";"Hardtop";""
19256;"Dodge";"Challenger";"Hardtop";""
19257;"Dodge";"Challenger";"Hardtop";""
19258;"Dodge";"Challenger";"Hardtop";""
19259;"Dodge";"Challenger";"Hardtop";""
19260;"Dodge";"Challenger";"Hardtop";""
19261;"Dodge";"Challenger";"Hardtop";""
19262;"Dodge";"Challenger";"Hardtop";""
19263;"Dodge";"Challenger";"Hardtop";""
19264;"Dodge";"Challenger";"Hardtop";""
19265;"Dodge";"Challenger";"Hardtop";""
19266;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19267;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19268;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19269;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19270;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19271;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19272;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19273;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19274;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19275;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19276;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19277;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19278;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19279;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19280;"Dodge";"Challenger";"R/T Coupe 2-doors";""
19281;"Dodge";"Challenger";"Coupe";""
19282;"Dodge";"Challenger";"Coupe";""
19283;"Dodge";"Challenger";"Coupe";""
19284;"Dodge";"Challenger";"Coupe";""
19285;"Dodge";"Challenger";"Coupe";""
19286;"Dodge";"Challenger";"Coupe";""
19287;"Dodge";"Challenger";"Coupe 2-doors";""
19288;"Dodge";"Challenger";"Coupe 2-doors";""
19289;"Dodge";"Challenger";"Coupe 2-doors";""
19290;"Dodge";"Challenger";"Coupe 2-doors";""
19291;"Dodge";"Challenger";"Coupe 2-doors";""
19292;"Dodge";"Challenger";"Coupe 2-doors";""
19293;"Dodge";"Challenger";"Coupe 2-doors";""
19294;"Dodge";"Challenger";"Coupe 2-doors";""
19295;"Dodge";"Challenger";"Coupe 2-doors";""
19296;"Dodge";"Challenger";"Coupe 2-doors";""
19297;"Dodge";"Challenger";"Coupe 2-doors";""
19298;"Dodge";"Challenger";"Coupe SRT8";"2"
19299;"Dodge";"Challenger";"Coupe SRT8";"2"
19300;"Dodge";"Challenger";"Coupe SRT8";"2"
19301;"Dodge";"Challenger";"Coupe SRT8";"2"
19302;"Dodge";"Challenger";"Coupe";""
19303;"Dodge";"Challenger";"Coupe";""
19304;"Dodge";"Challenger";"Coupe";""
19305;"Dodge";"Challenger";"Coupe";""
19306;"Dodge";"Challenger";"Coupe";""
19307;"Dodge";"Challenger";"Coupe";""
19308;"Dodge";"Challenger";"Coupe";""
19309;"Dodge";"Challenger";"Coupe";""
19310;"Dodge";"Challenger";"Coupe";""
19311;"Dodge";"Challenger";"Coupe";""
19312;"Dodge";"Challenger";"Coupe";""
19313;"Dodge";"Challenger";"Coupe";""
19314;"Dodge";"Challenger";"Coupe";""
19315;"Dodge";"Challenger";"Coupe";""
19316;"Dodge";"Charger";"Coupe";""
19317;"Dodge";"Charger";"Coupe";""
19318;"Dodge";"Charger";"Coupe";""
19319;"Dodge";"Charger";"Coupe";""
19320;"Dodge";"Charger";"Coupe";""
19321;"Dodge";"Charger";"Coupe";""
19322;"Dodge";"Charger";"Coupe";""
19323;"Dodge";"Charger";"Coupe";""
19324;"Dodge";"Charger";"Coupe";""
19325;"Dodge";"Charger";"Coupe";""
19326;"Dodge";"Charger";"Coupe";""
19327;"Dodge";"Charger";"Coupe";""
19328;"Dodge";"Charger";"Coupe";""
19329;"Dodge";"Charger";"Coupe";""
19330;"Dodge";"Charger";"Coupe";""
19331;"Dodge";"Charger";"Coupe";""
19332;"Dodge";"Charger";"Coupe";""
19333;"Dodge";"Charger";"Coupe";""
19334;"Dodge";"Charger";"Coupe";""
19335;"Dodge";"Charger";"Coupe";""
19336;"Dodge";"Charger";"Coupe";""
19337;"Dodge";"Charger";"Coupe";""
19338;"Dodge";"Charger";"Coupe";""
19339;"Dodge";"Charger";"Coupe";""
19340;"Dodge";"Charger";"Coupe";""
19341;"Dodge";"Charger";"Coupe";""
19342;"Dodge";"Charger";"Coupe";""
19343;"Dodge";"Charger";"Coupe";""
19344;"Dodge";"Charger";"Coupe";""
19345;"Dodge";"Charger";"Coupe";""
19346;"Dodge";"Charger";"Coupe";""
19347;"Dodge";"Charger";"Coupe";""
19348;"Dodge";"Charger";"Coupe";""
19349;"Dodge";"Charger";"Coupe";""
19350;"Dodge";"Charger";"Coupe";""
19351;"Dodge";"Charger";"Coupe";""
19352;"Dodge";"Charger";"Coupe";""
19353;"Dodge";"Charger";"Coupe";""
19354;"Dodge";"Charger";"Coupe";""
19355;"Dodge";"Charger";"Coupe";""
19356;"Dodge";"Charger";"Coupe";""
19357;"Dodge";"Charger";"Coupe";""
19358;"Dodge";"Charger";"Coupe";""
19359;"Dodge";"Charger";"Coupe";""
19360;"Dodge";"Charger";"Coupe";""
19361;"Dodge";"Charger";"Coupe";""
19362;"Dodge";"Charger";"Coupe";""
19363;"Dodge";"Charger";"Coupe";""
19364;"Dodge";"Charger";"Coupe";""
19365;"Dodge";"Charger";"Coupe";""
19366;"Dodge";"Charger";"Coupe";""
19367;"Dodge";"Charger";"Coupe";""
19368;"Dodge";"Charger";"Coupe";""
19369;"Dodge";"Charger";"Coupe";""
19370;"Dodge";"Charger";"Coupe";""
19371;"Dodge";"Charger";"Coupe";""
19372;"Dodge";"Charger";"Coupe";""
19373;"Dodge";"Charger";"Coupe";""
19374;"Dodge";"Charger";"Coupe";""
19375;"Dodge";"Charger";"Coupe";""
19376;"Dodge";"Charger";"Coupe";""
19377;"Dodge";"Charger";"Coupe";""
19378;"Dodge";"Charger";"Coupe";""
19379;"Dodge";"Charger";"Coupe";""
19380;"Dodge";"Charger";"Coupe";""
19381;"Dodge";"Charger";"Coupe";""
19382;"Dodge";"Charger";"Coupe";""
19383;"Dodge";"Charger";"Coupe";""
19384;"Dodge";"Charger";"Coupe";""
19385;"Dodge";"Charger";"Coupe";""
19386;"Dodge";"Charger";"Coupe";""
19387;"Dodge";"Charger";"Coupe";""
19388;"Dodge";"Charger";"Coupe";""
19389;"Dodge";"Charger";"Coupe";""
19390;"Dodge";"Charger";"Coupe";""
19391;"Dodge";"Charger";"Coupe";""
19392;"Dodge";"Charger";"Coupe";""
19393;"Dodge";"Charger";"Coupe";""
19394;"Dodge";"Charger";"Coupe";""
19395;"Dodge";"Charger";"Coupe";""
19396;"Dodge";"Charger";"Coupe";""
19397;"Dodge";"Charger";"Coupe";""
19398;"Dodge";"Charger";"Coupe";""
19399;"Dodge";"Charger";"Coupe";""
19400;"Dodge";"Charger";"Coupe";""
19401;"Dodge";"Charger";"Coupe";""
19402;"Dodge";"Charger";"Coupe";""
19403;"Dodge";"Charger";"Coupe";""
19404;"Dodge";"Charger";"Coupe";""
19405;"Dodge";"Charger";"Coupe";""
19406;"Dodge";"Charger";"Coupe";""
19407;"Dodge";"Charger";"Coupe";""
19408;"Dodge";"Charger";"Coupe";""
19409;"Dodge";"Charger";"Coupe";""
19410;"Dodge";"Charger";"Coupe";""
19411;"Dodge";"Charger";"Coupe";""
19412;"Dodge";"Charger";"Coupe";""
19413;"Dodge";"Charger";"Coupe";""
19414;"Dodge";"Charger";"Coupe";""
19415;"Dodge";"Charger";"Coupe";""
19416;"Dodge";"Charger";"Coupe";""
19417;"Dodge";"Charger";"Coupe";""
19418;"Dodge";"Charger";"Hatchback";""
19419;"Dodge";"Charger";"Hatchback";""
19420;"Dodge";"Charger";"Hatchback";""
19421;"Dodge";"Charger";"Hatchback";""
19422;"Dodge";"Charger";"Hatchback";""
19423;"Dodge";"Charger";"Hatchback";""
19424;"Dodge";"Charger";"Hatchback";""
19425;"Dodge";"Charger";"Hatchback";""
19426;"Dodge";"Charger";"Hatchback";""
19427;"Dodge";"Charger";"Sedan";""
19428;"Dodge";"Charger";"Sedan";""
19429;"Dodge";"Charger";"Sedan";""
19430;"Dodge";"Charger";"Sedan";""
19431;"Dodge";"Charger";"Sedan";""
19432;"Dodge";"Charger";"Sedan";""
19433;"Dodge";"Charger";"Sedan";""
19434;"Dodge";"Charger";"Sedan 4-doors";""
19435;"Dodge";"Charger";"Sedan 4-doors";""
19436;"Dodge";"Charger";"Sedan 4-doors";""
19437;"Dodge";"Charger";"Sedan 4-doors";""
19438;"Dodge";"Charger";"Sedan 4-doors";""
19439;"Dodge";"Charger";"SRT Sedan 4-doors";""
19440;"Dodge";"Charger";"SRT Sedan 4-doors";""
19441;"Dodge";"Charger";"Sedan";""
19442;"Dodge";"Charger";"Sedan";""
19443;"Dodge";"Charger";"Sedan";""
19444;"Dodge";"Charger";"Sedan";""
19445;"Dodge";"Charger";"Sedan";""
19446;"Dodge";"Charger";"Sedan";""
19447;"Dodge";"Charger Daytona";"Coupe";"2"
19448;"Dodge";"Charger Daytona";"Coupe";"2"
19449;"Dodge";"Charger Daytona";"Coupe";"2"
19450;"Dodge";"Charger Daytona";"Coupe";"2"
19451;"Dodge";"Colt";"Coupe";"2"
19452;"Dodge";"Colt";"Coupe";"2"
19453;"Dodge";"Colt";"Sedan";"4"
19454;"Dodge";"Colt";"Sedan";"4"
19455;"Dodge";"Custom Royal";"Cabriolet";"2"
19456;"Dodge";"Custom Royal";"Cabriolet";"2"
19457;"Dodge";"Custom Royal";"Cabriolet";"2"
19458;"Dodge";"Custom Royal";"Cabriolet";"2"
19459;"Dodge";"Custom Royal";"Cabriolet";"2"
19460;"Dodge";"Custom Royal";"Cabriolet";"2"
19461;"Dodge";"Custom Royal";"Cabriolet";"2"
19462;"Dodge";"Custom Royal";"Cabriolet";"2"
19463;"Dodge";"Custom Royal";"Cabriolet";"2"
19464;"Dodge";"Custom Royal";"Cabriolet";"2"
19465;"Dodge";"Custom Royal";"Cabriolet";"2"
19466;"Dodge";"Custom Royal";"Cabriolet";"2"
19467;"Dodge";"Custom Royal";"Cabriolet";"2"
19468;"Dodge";"Custom Royal";"Cabriolet";"2"
19469;"Dodge";"Custom Royal";"Cabriolet";"2"
19470;"Dodge";"Custom Royal";"Coupe";"2"
19471;"Dodge";"Custom Royal";"Coupe";"2"
19472;"Dodge";"Custom Royal";"Coupe";"2"
19473;"Dodge";"Custom Royal";"Sedan-Hardtop";"4"
19474;"Dodge";"Custom Royal";"Sedan-Hardtop";"4"
19475;"Dodge";"Custom Royal";"Sedan-Hardtop";"4"
19476;"Dodge";"D/W Series";"Pickup Single cabin";"2"
19477;"Dodge";"D/W Series";"Pickup Single cabin";"2"
19478;"Dodge";"D/W Series";"Pickup Single cabin";"2"
19479;"Dodge";"D/W Series";"Pickup Single cabin";"2"
19480;"Dodge";"D/W Series";"Pickup Single cabin";"2"
19481;"Dodge";"D/W Series";"Pickup Single cabin";"2"
19482;"Dodge";"D/W Series";"Pickup Single cabin";"2"
19483;"Dodge";"D/W Series";"Pickup Single cabin";"2"
19484;"Dodge";"D/W Series";"Pickup Single cabin";"2"
19485;"Dodge";"D8";"Sedan";"4"
19486;"Dodge";"Dakota";"Pickup Single cabin";"2"
19487;"Dodge";"Dakota";"Pickup Single cabin";"2"
19488;"Dodge";"Dakota";"Pickup Single cabin";"2"
19489;"Dodge";"Dakota";"Pickup Single cabin";"2"
19490;"Dodge";"Dakota";"Pickup Single cabin";"2"
19491;"Dodge";"Dakota";"Pickup Single cabin";"2"
19492;"Dodge";"Dakota";"Pickup Single cabin";"2"
19493;"Dodge";"Dakota";"Pickup Single cabin";"2"
19494;"Dodge";"Dakota";"Pickup Single cabin";"2"
19495;"Dodge";"Dakota";"Pickup Single cabin";"2"
19496;"Dodge";"Dakota";"Pickup Single cabin";"2"
19497;"Dodge";"Dakota";"Pickup Single cabin";"2"
19498;"Dodge";"Dakota";"Pickup Single cabin";"2"
19499;"Dodge";"Dakota";"Pickup";""
19500;"Dodge";"Dakota";"Pickup";"2"
19501;"Dodge";"Dakota";"Pickup";"2"
19502;"Dodge";"Dakota";"Pickup 4-doors";""
19503;"Dodge";"Dakota";"Pickup 4-doors";""
19504;"Dodge";"Dakota";"Pickup 4-doors";""
19505;"Dodge";"Dakota";"Pickup 4-doors";""
19506;"Dodge";"Dakota";"Pickup 2-doors";""
19507;"Dodge";"Dakota";"Pickup 2-doors";""
19508;"Dodge";"Dakota";"Pickup 2-doors";""
19509;"Dodge";"Dakota";"Pickup Double cabin Quad Cab";"4"
19510;"Dodge";"Dakota";"Pickup Double cabin Quad Cab";"4"
19511;"Dodge";"Dakota";"Pickup Double cabin Quad Cab";"4"
19512;"Dodge";"Dakota";"Pickup Double cabin Quad Cab";"4"
19513;"Dodge";"Dakota";"Pickup One-and-a-half cabin Club Cab";"2"
19514;"Dodge";"Dakota";"Pickup One-and-a-half cabin Club Cab";"2"
19515;"Dodge";"Dakota";"Pickup One-and-a-half cabin Club Cab";"2"
19516;"Dodge";"Dakota";"Pickup One-and-a-half cabin Club Cab";"2"
19517;"Dodge";"Dakota";"Pickup One-and-a-half cabin Club Cab";"2"
19518;"Dodge";"Dakota";"Pickup One-and-a-half cabin Club Cab";"2"
19519;"Dodge";"Dakota";"Pickup One-and-a-half cabin Extended Cab";"2"
19520;"Dodge";"Dakota";"Pickup One-and-a-half cabin Extended Cab";"2"
19521;"Dodge";"Dakota";"Pickup Single cabin Crew Cab";"4"
19522;"Dodge";"Dakota";"Pickup Single cabin Crew Cab";"4"
19523;"Dodge";"Dakota";"Pickup Single cabin Crew Cab";"4"
19524;"Dodge";"Dakota";"Pickup Single cabin Crew Cab";"4"
19525;"Dodge";"Dart";"Sedan";"4"
19526;"Dodge";"Dart";"Sedan";"4"
19527;"Dodge";"Dart";"Sedan";"4"
19528;"Dodge";"Dart";"Sedan";"4"
19529;"Dodge";"Dart";"Sedan";"4"
19530;"Dodge";"Dart";"Sedan";"4"
19531;"Dodge";"Daytona";"Hatchback";""
19532;"Dodge";"Daytona";"Hatchback";""
19533;"Dodge";"Daytona";"Hatchback";""
19534;"Dodge";"Daytona";"Hatchback";""
19535;"Dodge";"Daytona";"Hatchback";""
19536;"Dodge";"Daytona";"Hatchback";""
19537;"Dodge";"Daytona";"Hatchback";""
19538;"Dodge";"Daytona";"Hatchback";""
19539;"Dodge";"Daytona";"Hatchback";""
19540;"Dodge";"Diplomat";"Coupe";"2"
19541;"Dodge";"Diplomat";"Coupe";"2"
19542;"Dodge";"Diplomat";"Coupe";"2"
19543;"Dodge";"Diplomat";"Coupe";"2"
19544;"Dodge";"Diplomat";"Coupe";"2"
19545;"Dodge";"Diplomat";"Coupe";"2"
19546;"Dodge";"Diplomat";"Coupe";"2"
19547;"Dodge";"Diplomat";"Coupe";"2"
19548;"Dodge";"Diplomat";"Coupe";"2"
19549;"Dodge";"Diplomat";"Coupe";"2"
19550;"Dodge";"Diplomat";"Coupe";"2"
19551;"Dodge";"Diplomat";"Coupe";"2"
19552;"Dodge";"Diplomat";"Coupe";"2"
19553;"Dodge";"Diplomat";"Coupe";"2"
19554;"Dodge";"Diplomat";"Coupe";"2"
19555;"Dodge";"Diplomat";"Coupe";"2"
19556;"Dodge";"Diplomat";"Coupe";"2"
19557;"Dodge";"Diplomat";"Coupe";"2"
19558;"Dodge";"Diplomat";"Coupe";"2"
19559;"Dodge";"Diplomat";"Sedan";"4"
19560;"Dodge";"Diplomat";"Sedan";"4"
19561;"Dodge";"Diplomat";"Sedan";"4"
19562;"Dodge";"Diplomat";"Sedan";"4"
19563;"Dodge";"Diplomat";"Sedan";"4"
19564;"Dodge";"Diplomat";"Sedan";"4"
19565;"Dodge";"Diplomat";"Sedan";"4"
19566;"Dodge";"Diplomat";"Sedan";"4"
19567;"Dodge";"Diplomat";"Sedan";"4"
19568;"Dodge";"Diplomat";"Sedan";"4"
19569;"Dodge";"Diplomat";"Sedan";"4"
19570;"Dodge";"Diplomat";"Sedan";"4"
19571;"Dodge";"Diplomat";"Sedan";"4"
19572;"Dodge";"Diplomat";"Sedan";"4"
19573;"Dodge";"Diplomat";"Sedan";"4"
19574;"Dodge";"Diplomat";"Sedan";"4"
19575;"Dodge";"Diplomat";"Sedan";"4"
19576;"Dodge";"Diplomat";"Sedan";"4"
19577;"Dodge";"Diplomat";"Sedan";"4"
19578;"Dodge";"Diplomat";"Sedan";"4"
19579;"Dodge";"Diplomat";"wagon 5 doors";"5"
19580;"Dodge";"Diplomat";"wagon 5 doors";"5"
19581;"Dodge";"Diplomat";"wagon 5 doors";"5"
19582;"Dodge";"Diplomat";"wagon 5 doors";"5"
19583;"Dodge";"Diplomat";"wagon 5 doors";"5"
19584;"Dodge";"Durango";"SUV";""
19585;"Dodge";"Durango";"SUV";""
19586;"Dodge";"Durango";"SUV";""
19587;"Dodge";"Durango";"SUV";""
19588;"Dodge";"Durango";"SUV";""
19589;"Dodge";"Durango";"SUV";""
19590;"Dodge";"Durango";"SUV";""
19591;"Dodge";"Durango";"SUV";""
19592;"Dodge";"Durango";"SUV";""
19593;"Dodge";"Durango";"SUV";""
19594;"Dodge";"Durango";"SUV";""
19595;"Dodge";"Durango";"SUV";""
19596;"Dodge";"Durango";"SUV";""
19597;"Dodge";"Durango";"SUV";""
19598;"Dodge";"Durango";"SUV";""
19599;"Dodge";"Durango";"SUV";""
19600;"Dodge";"Durango";"SUV 5-doors";"5"
19601;"Dodge";"Durango";"SUV 5-doors";"5"
19602;"Dodge";"Durango";"SUV 5-doors";"5"
19603;"Dodge";"Durango";"SUV 5-doors";"5"
19604;"Dodge";"Durango";"SUV";""
19605;"Dodge";"Durango";"SUV";""
19606;"Dodge";"Durango";"SUV";""
19607;"Dodge";"Durango";"SUV";""
19608;"Dodge";"Durango";"SUV";""
19609;"Dodge";"Durango";"SUV";""
19610;"Dodge";"Durango";"SUV";""
19611;"Dodge";"Durango";"SUV";""
19612;"Dodge";"Dynasty";"Sedan";"4"
19613;"Dodge";"Intrepid";"Sedan";""
19614;"Dodge";"Intrepid";"Sedan";""
19615;"Dodge";"Intrepid";"Sedan";""
19616;"Dodge";"Intrepid";"Sedan";""
19617;"Dodge";"Intrepid";"Sedan";""
19618;"Dodge";"Intrepid";"Sedan";""
19619;"Dodge";"Journey";"Crossover";""
19620;"Dodge";"Journey";"Crossover";""
19621;"Dodge";"Journey";"Crossover";""
19622;"Dodge";"Journey";"Crossover";""
19623;"Dodge";"Journey";"Crossover";""
19624;"Dodge";"Journey";"Crossover";""
19625;"Dodge";"Journey";"Crossover";""
19626;"Dodge";"Journey";"Crossover";""
19627;"Dodge";"Journey";"Crossover";""
19628;"Dodge";"Journey";"Crossover";""
19629;"Dodge";"Journey";"Crossover";""
19630;"Dodge";"Journey";"Crossover";""
19631;"Dodge";"Journey";"Crossover";""
19632;"Dodge";"Journey";"Crossover";""
19633;"Dodge";"Lancer";"liftback";"5"
19634;"Dodge";"Lancer";"liftback";"5"
19635;"Dodge";"Lancer";"liftback";"5"
19636;"Dodge";"Lancer";"liftback";"5"
19637;"Dodge";"Lancer";"liftback";"5"
19638;"Dodge";"Lancer";"liftback";"5"
19639;"Dodge";"Magnum";"wagon";""
19640;"Dodge";"Magnum";"wagon";""
19641;"Dodge";"Magnum";"wagon";""
19642;"Dodge";"Magnum";"wagon";""
19643;"Dodge";"Magnum";"wagon";""
19644;"Dodge";"Magnum";"wagon";""
19645;"Dodge";"Magnum";"wagon 5-doors";"5"
19646;"Dodge";"Magnum";"wagon 5-doors";"5"
19647;"Dodge";"Magnum";"wagon 5-doors";"5"
19648;"Dodge";"Magnum";"wagon 5-doors";"5"
19649;"Dodge";"Mayfair";"Cabriolet";"2"
19650;"Dodge";"Monaco";"Sedan";""
19651;"Dodge";"Neon";"Coupe";""
19652;"Dodge";"Neon";"Coupe";""
19653;"Dodge";"Neon";"Sedan";""
19654;"Dodge";"Neon";"Sedan";""
19655;"Dodge";"Neon";"Sedan";""
19656;"Dodge";"Neon";"Sedan";""
19657;"Dodge";"Neon";"Sedan";""
19658;"Dodge";"Neon";"Sedan";""
19659;"Dodge";"Neon";"Sedan";""
19660;"Dodge";"Nitro";"SUV";""
19661;"Dodge";"Nitro";"SUV";""
19662;"Dodge";"Nitro";"SUV";""
19663;"Dodge";"Nitro";"SUV";""
19664;"Dodge";"Nitro";"SUV";""
19665;"Dodge";"Nitro";"SUV";""
19666;"Dodge";"Nitro";"SUV";""
19667;"Dodge";"Nitro";"SUV";""
19668;"Dodge";"Nitro";"SUV";""
19669;"Dodge";"Nitro";"SUV";""
19670;"Dodge";"Omni";"Hatchback 5-doors";"5"
19671;"Dodge";"Omni";"Hatchback 5-doors";"5"
19672;"Dodge";"Polara";"wagon 5 doors";"5"
19673;"Dodge";"Polara";"wagon 5 doors";"5"
19674;"Dodge";"Polara";"wagon 5 doors";"5"
19675;"Dodge";"Polara";"wagon 5 doors";"5"
19676;"Dodge";"Polara";"wagon 5 doors";"5"
19677;"Dodge";"Polara";"wagon 5 doors";"5"
19678;"Dodge";"Raider";"SUV 3 doors";"3"
19679;"Dodge";"Raider";"SUV 3 doors";"3"
19680;"Dodge";"Raider";"SUV 3 doors";"3"
19681;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19682;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19683;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19684;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19685;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19686;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19687;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19688;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19689;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19690;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19691;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19692;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19693;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19694;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19695;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19696;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19697;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19698;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19699;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19700;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19701;"Dodge";"Ram";"Pickup 2-doors";""
19702;"Dodge";"Ram";"Pickup 2-doors";""
19703;"Dodge";"Ram";"Pickup 2-doors";""
19704;"Dodge";"Ram";"Pickup 2-doors";""
19705;"Dodge";"Ram";"Pickup 2-doors";""
19706;"Dodge";"Ram";"Pickup 2-doors";""
19707;"Dodge";"Ram";"Pickup 2-doors";""
19708;"Dodge";"Ram";"Pickup 2-doors";""
19709;"Dodge";"Ram";"Pickup 2-doors";""
19710;"Dodge";"Ram";"Pickup 2-doors";""
19711;"Dodge";"Ram";"Pickup 2-doors";""
19712;"Dodge";"Ram";"Pickup 2-doors";""
19713;"Dodge";"Ram";"Pickup 2-doors";""
19714;"Dodge";"Ram";"Pickup 2-doors";""
19715;"Dodge";"Ram";"Pickup 2-doors";""
19716;"Dodge";"Ram";"Pickup 2-doors";""
19717;"Dodge";"Ram";"Pickup 2-doors";""
19718;"Dodge";"Ram";"Pickup 2-doors";""
19719;"Dodge";"Ram";"Pickup 2-doors";""
19720;"Dodge";"Ram";"Pickup 2-doors";""
19721;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19722;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19723;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19724;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19725;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19726;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19727;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19728;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19729;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19730;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19731;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19732;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19733;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19734;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19735;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19736;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19737;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19738;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19739;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19740;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19741;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19742;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19743;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19744;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19745;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19746;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19747;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19748;"Dodge";"Ram";"Club Cab pickup 2-doors";""
19749;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19750;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19751;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19752;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19753;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19754;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19755;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19756;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19757;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19758;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
